,Empid,certificateName,issuingOrganization,issueDate,ExpireDate,credentialID,Status
199,Emp_267,Behavior-Driven Development,Martin-Ford,1977-09-13,2024-04-10,9d192431-7896-4167-a69d-4ac09a20cda7,Approved
200,Emp_4,.NET,Greene-Dudley,1996-08-11,2024-04-29,c327157d-fe1b-4990-ae17-6fa5d442a4c8,Rejected
201,Emp_239,CSS,Liu-Smith,2003-05-11,2024-04-11,36e3737f-7bd9-42e1-a38a-8025286ccd5e,Approved
202,Emp_134,Java,Jordan-Bowman,1985-08-03,2024-04-26,d11e93a1-051b-4346-9824-1cde48f6cf87,Approved
203,Emp_101,Continuous Deployment,"Wood, Chambers and Smith",2011-11-04,2024-05-04,192aeec4-1690-4ae9-939a-90e738ccdd97,Approved
204,Emp_293,Node.js,Abbott Inc,1992-08-12,2024-05-04,d636c830-cfb9-462f-8007-143b8b9870a4,Approved
205,Emp_36,.NET,"Avery, Robinson and Smith",2012-11-13,2024-05-02,0d19fe70-b449-4d6f-9b49-ac4a52309cfe,Pending
206,Emp_71,Vue.js,"Fox, Campbell and Smith",1987-05-30,2024-04-17,5d5dfc14-ca49-430f-a50c-56999ff5546c,Approved
207,Emp_184,C#,Dixon-Colon,2011-06-06,2024-04-25,35bf8a96-0919-4af0-87c7-88374e68bf24,Approved
208,Emp_288,Technical Writing,"White, Quinn and Gilbert",1999-10-20,2024-05-06,f883dc74-40d0-4355-8ed4-304e50c7f68f,Approved
209,Emp_351,Behavior-Driven Development,Gardner Ltd,2013-12-29,2024-04-25,150992a8-8fae-441d-9a1d-5cc36292e192,Approved
210,Emp_192,Cybersecurity,"Lopez, Johnson and Freeman",2006-02-27,2024-04-14,86aad204-b253-45f0-a9c4-e3fbb792752d,Approved
211,Emp_131,Flask,"Nelson, Padilla and Williams",1987-11-18,2024-05-06,ef56b6f6-11b2-42c3-b3a6-3a3f65ca64b5,Approved
212,Emp_25,Cryptography,"Jenkins, Martin and Newman",1978-06-19,2024-04-30,e0e9980d-1493-4529-bdb4-4923ac7faa8b,Pending
213,Emp_369,Containerization,Miller and Sons,2014-11-10,2024-04-28,386d9a0d-75ba-4883-b3ea-420f82a119e3,Approved
214,Emp_495,Microservices,Andrews-Brown,2015-12-31,2024-05-05,3978b0e2-8693-42fa-bf59-6c3936cf7617,Approved
215,Emp_213,Documentation,Schmitt-Robinson,1994-10-01,2024-04-27,a2ed7e4d-f9da-4a13-adad-eae708419f2c,Approved
216,Emp_258,Wireframing,"Jackson, Anderson and Miller",1977-09-12,2024-04-09,66c1fe33-85bc-4710-98d6-c9c778b82084,Approved
217,Emp_175,GraphQL,Pena Inc,2005-12-22,2024-04-28,d7b9c343-12f8-4ee3-9bd7-dcf8cfe402c6,Approved
218,Emp_419,Prototyping,"Thomas, Pugh and Brown",1985-02-19,2024-04-29,021584f3-0f8d-4072-a8fc-160e3a36b4fd,Approved
219,Emp_65,Ruby,Skinner and Sons,1996-06-12,2024-04-10,d0d59ca1-c916-46b0-aaf9-b8a6ac12fdaa,Approved
220,Emp_46,PHP,"Davis, Mccormick and Williams",2002-03-31,2024-05-01,920e9103-2f6e-4f0d-b925-6c0c74f51d47,Approved
221,Emp_329,JavaScript,"Parker, Ali and Barker",2011-10-11,2024-04-17,7db2231a-5bab-49e6-8d07-3f6c50f28568,Approved
222,Emp_358,Continuous Integration,"Carr, Schultz and Lopez",1983-01-30,2024-04-30,fd132af9-3323-41d5-bb37-315acf52115e,Approved
223,Emp_283,Django,"Smith, Ross and Edwards",1999-02-26,2024-05-03,8ebeb1da-7976-4ec4-ace6-a61d9fe138c9,Approved
224,Emp_275,Objective-C,Gallagher PLC,1997-03-26,2024-04-16,87ecc97e-e375-4fbf-89d2-8a03b5bb5c45,Approved
225,Emp_171,Data Visualization,Ortega-Roberts,1995-09-01,2024-04-27,3254c2c8-ba49-43a7-9101-c0080a2e8b40,Approved
226,Emp_276,Documentation,"Thomas, Miller and Lucas",1980-10-08,2024-04-08,06f120fa-189c-4cf6-b7de-3b4fbc65dcde,Approved
227,Emp_151,UI/UX Design,Adams Group,2001-07-29,2024-04-21,6478ca21-be21-4dfc-837a-e559b0553511,Approved
228,Emp_344,Test-Driven Development,Greer Ltd,2020-11-12,2024-04-12,67a33f7b-47ad-4077-9978-d70b2ccfa731,Approved
229,Emp_160,Statistical Analysis,Smith and Sons,2002-10-27,2024-04-14,3323d6d1-b930-4ff9-a0d9-ea4ab1b43f1d,Approved
230,Emp_49,RESTful API,Warren PLC,2021-06-21,2024-04-10,14716328-0774-42f9-87dc-f990fc6c8cb3,Approved
231,Emp_26,Angular,Duran-Wise,1989-04-11,2024-04-12,0ceeae6d-d1e0-40bd-89f2-66917b5fbcba,Pending
232,Emp_246,Ruby,Martin PLC,1995-05-08,2024-04-17,2a2f8498-01b8-466e-9201-2fd4e21e1d66,Approved
233,Emp_381,Django,"Gutierrez, Pitts and Moore",1997-08-12,2024-04-16,ca456249-f4ec-4670-b846-053e23c57a85,Approved
234,Emp_86,.NET,Richardson-Davis,2005-07-25,2024-04-18,bbc2239a-9a6a-48b3-8632-eb9b3254eba3,Approved
235,Emp_221,Communication,"Garza, Davis and Clark",1988-10-04,2024-05-01,ace372bb-42ce-45cd-a6d9-6b5e2c8389d7,Approved
236,Emp_108,JavaScript,Velazquez-Payne,1979-01-15,2024-04-12,6a2016f5-4421-4229-901c-3a9644507a9a,Approved
237,Emp_185,CI/CD,Hoffman-Powell,1990-11-02,2024-04-23,c319ec97-a616-43d2-9866-9d40feb61198,Approved
238,Emp_59,Continuous Integration,Clay-Richard,1994-02-12,2024-04-10,0cb69b27-b28d-404a-817d-8a3505f127ad,Approved
239,Emp_112,DevOps,"Schneider, Bell and Solis",1979-05-10,2024-04-19,3c6975e7-d632-4859-b6f6-a0d37ba30780,Approved
240,Emp_326,MySQL,Gonzalez-Gould,1976-10-08,2024-05-01,a582dc9d-ae05-4822-b4f4-4cd54a5a85f8,Approved
241,Emp_337,Data Science,"Walker, Moore and Rosario",1971-10-27,2024-05-06,ad68a762-40b6-4907-9358-fcbb96c3cc17,Approved
242,Emp_263,Ruby,Smith Group,2018-08-10,2024-04-30,431b9344-e9e3-4eb8-ae00-307762cb466a,Approved
243,Emp_194,Test-Driven Development,Luna Ltd,2012-10-28,2024-04-17,7120abf4-5770-49bb-b904-4faab310b65f,Approved
244,Emp_142,CSS,"Ball, Blankenship and Ward",1982-10-25,2024-04-21,573dada7-a819-449c-9807-5b84e10d39fb,Approved
245,Emp_120,Containerization,"Jones, Pratt and Medina",2018-10-03,2024-04-08,1b12f714-d40d-4005-9ee1-582031729beb,Approved
246,Emp_397,Technical Writing,Harris and Sons,2015-01-21,2024-04-24,8e48045f-824e-4067-8229-529386a23fc9,Approved
247,Emp_300,Requirements Analysis,Robinson Ltd,2003-01-29,2024-05-06,eb3fbe21-9f31-4ee7-a1fd-d1f435c0f244,Approved
248,Emp_341,Ruby,"Weaver, Strong and Nguyen",2006-03-04,2024-05-01,b964667c-76e1-41e2-b06e-c41ba4643609,Approved
249,Emp_32,Interaction Design,Lewis and Sons,2016-11-10,2024-04-21,071ec2cb-b85c-49a6-9e82-cc68031cbee0,Pending
250,Emp_9,Ruby,Rivera-Ramsey,2015-08-26,2024-04-22,8972f181-92f9-42db-bead-3a3ac8239457,Rejected
251,Emp_315,Angular,"Jimenez, Maynard and Hunt",2012-02-20,2024-04-13,0e528ad7-0d85-40b6-ada7-7400e3617f06,Approved
252,Emp_465,Kotlin,"Lamb, Mitchell and Jordan",1980-10-08,2024-04-09,01ccb314-452e-4c4f-975d-3c4ff9326f08,Approved
253,Emp_27,Product Management,Anthony Ltd,1996-12-17,2024-04-21,42b62fda-74e4-492e-84af-34002b41d94f,Pending
254,Emp_351,Support,Bradley-Atkinson,1986-05-10,2024-05-04,a1770985-7add-40e8-8b7b-9d9be548c97c,Approved
255,Emp_180,Technical Writing,"White, Thomas and Lamb",1993-06-29,2024-04-27,68c75ef4-b155-4978-a33e-9293d14933f7,Approved
256,Emp_329,Containerization,Mclaughlin and Sons,2004-08-30,2024-04-20,174e8922-509f-4111-8607-7c88f3098521,Approved
257,Emp_106,Accessibility,Ramos Group,2009-02-27,2024-04-30,cbf60964-e397-4296-995d-d5c0e731776d,Approved
258,Emp_265,Business Analysis,Adams Inc,1994-07-01,2024-04-17,abe82f88-5a5f-4b75-aa3b-dc60869b2fdb,Approved
259,Emp_308,Azure,Parker-Hughes,1971-11-01,2024-04-13,6316a65e-c793-4131-b9ba-bb0fda11a7a7,Approved
260,Emp_352,Responsive Design,Mcintosh-Williams,2014-10-06,2024-04-26,f6fc32a8-f65c-4178-9416-cff4691a11de,Approved
261,Emp_137,JavaScript,Fowler-Henderson,1976-07-31,2024-04-26,1ad17646-049d-49b6-8457-9f2f36ba0936,Approved
262,Emp_258,Penetration Testing,Gonzalez PLC,2024-01-21,2024-04-25,97791e9c-45b6-4fed-9fc8-4edce6a640b7,Approved
263,Emp_471,Accessibility,"Burke, Harris and Barber",2003-03-25,2024-04-22,93dee1fd-dadc-43da-9fb5-b2cf6886093b,Approved
264,Emp_435,JavaScript,Williams-Nixon,2020-08-30,2024-04-15,5e7ad5bf-24bd-4d8c-ba43-c2422151c294,Approved
265,Emp_385,Swift,Herrera Group,1981-11-27,2024-04-26,d39cd125-c81f-488c-8b33-e6e9eee959ed,Approved
266,Emp_372,CSS,"Peterson, Sullivan and Trevino",1991-11-11,2024-04-18,4a0a1f1a-ba26-4cec-b184-f097570f4736,Approved
267,Emp_343,AWS,Bishop-Ward,1990-07-12,2024-04-14,697950a1-5acf-480f-a1c9-8aeb7737a691,Approved
268,Emp_94,Kotlin,Green PLC,1977-11-09,2024-04-10,48333cad-f5a6-4e38-9f38-4a34e4c05ee5,Approved
269,Emp_167,Business Analysis,Richardson-Reed,2013-06-16,2024-04-11,b08847d7-c422-4551-b446-40b90e75eb25,Approved
270,Emp_424,Continuous Integration,"Robinson, Lucas and Smith",1995-03-14,2024-04-28,d0ddea0f-aa2b-4eb0-a42b-968552c44dbf,Approved
271,Emp_425,Kotlin,Whitehead LLC,2008-11-21,2024-05-04,bfdc1abb-17b3-47ab-9b7d-861904dd5685,Approved
272,Emp_458,Angular,"Smith, Downs and Newman",2013-10-04,2024-04-28,68c43bdc-2820-434f-9908-a2f405223b27,Approved
273,Emp_327,Data Analysis,Edwards PLC,2021-09-19,2024-05-06,19ccc041-559c-4cce-ad05-17aebc4defd4,Approved
274,Emp_14,Cybersecurity,Fields-Anderson,2009-06-02,2024-05-01,da5804e6-2196-4af1-8259-c80f9c4a51cd,Rejected
275,Emp_392,Behavior-Driven Development,"Arnold, Nicholson and Serrano",1991-01-05,2024-04-08,4b9878b6-f5ca-4398-82d2-663bae787dcb,Approved
276,Emp_339,Swift,"Santos, Green and Reed",2015-12-29,2024-05-01,b65d9b8b-ba7c-473a-ac34-ffcc97fdf07a,Approved
277,Emp_336,Python,Gallegos PLC,1974-12-10,2024-04-13,8e9ce9d2-477f-40fa-8f07-39e370f38978,Approved
278,Emp_498,Problem Solving,Rose-Rodriguez,1994-03-21,2024-04-30,b45e92b0-71b3-4431-8c4f-7453473ce57e,Approved
279,Emp_459,Machine Learning,Mitchell PLC,1981-02-25,2024-04-10,b4ffd2a4-961c-45a4-908f-e469de0564a0,Approved
280,Emp_475,Information Security,"Mejia, Rodriguez and Evans",1971-07-15,2024-04-24,592e5667-669e-4c6c-a481-66c2d2af4061,Approved
281,Emp_283,CI/CD,Quinn-Williams,1975-08-01,2024-05-03,9c419d18-d38f-4e46-ba98-485bb6ef5a64,Approved
282,Emp_69,Prototyping,Garrett LLC,2009-09-12,2024-04-20,0f76c144-2217-487a-9865-cef886716f49,Approved
283,Emp_187,MongoDB,Brown PLC,2019-08-03,2024-04-11,9f6a0ed4-7001-43f1-b425-384104a9d49e,Approved
284,Emp_426,PHP,"Berry, Smith and Wright",1997-03-30,2024-04-10,9aac11ed-d392-4c21-98bc-4d384325f564,Approved
285,Emp_144,Agile Product Management,"Daugherty, Gonzalez and Rose",2021-03-11,2024-05-03,1deab707-a7ad-45df-86c6-067bea7dbd74,Approved
286,Emp_495,Agile Methodologies,Myers-Green,1970-10-18,2024-04-20,fb1ea349-061d-49e2-a95d-fa580e9c6d1b,Approved
287,Emp_293,Leadership,Miller Inc,1983-03-08,2024-04-29,b9ad9101-1b36-4ff8-beb8-744a49e1c87f,Approved
288,Emp_130,Cryptography,Mills-Mendoza,1975-03-20,2024-04-20,df2d68bb-0cca-4f3f-9560-ba8c75fe1f33,Approved
289,Emp_60,Docker,"Jones, Austin and Thomas",1971-11-12,2024-04-09,c2fc7bcb-3411-4ce8-a42d-66952c3c02bd,Approved
290,Emp_268,React,Gentry-Clayton,2021-06-09,2024-04-12,eefef414-062a-4d7e-abb8-9050a9902cd1,Approved
291,Emp_169,Network Security,Conley-Simpson,2018-01-20,2024-04-23,e49efa6b-3ef8-4c66-a5ab-2e97381d6821,Approved
292,Emp_441,Agile Methodologies,Contreras-Carey,2006-02-07,2024-05-01,6bf33672-682d-4030-93e3-544190590c3b,Approved
293,Emp_313,JavaScript,Hernandez and Sons,1985-03-31,2024-04-23,6b75d4fe-ed02-49ad-bc30-00668a782081,Approved
294,Emp_159,Technical Writing,"Baker, Robinson and Walker",1997-06-23,2024-04-24,92de6d4f-dab3-4b97-a270-3f7770f4161b,Approved
295,Emp_275,Artificial Intelligence,"Griffin, Thomas and Wilson",1997-01-27,2024-04-15,39b73c05-8a9f-4e57-8ffd-bdcb45b44b56,Approved
296,Emp_86,Microservices,"Webster, Woods and Coleman",1975-09-03,2024-05-04,26f777e2-b97f-47d3-b426-907fef712299,Approved
297,Emp_42,Objective-C,Sheppard-Diaz,2012-12-03,2024-04-27,101bb434-ad14-4cbf-a558-cf75c8a0f3fa,Approved
298,Emp_89,Agile Product Management,"Martinez, Silva and Harris",1979-11-27,2024-04-26,55ca4f2b-ab8a-4482-a480-1118ca5cb394,Approved
299,Emp_98,Machine Learning,Chavez-Sims,1992-10-22,2024-04-28,5bea5792-1185-4963-86be-7b2f333769fc,Approved
300,Emp_175,DevOps,Howard-Sutton,2002-07-28,2024-04-14,f964f2a8-2fc1-4529-a387-637b4d99f535,Approved
301,Emp_123,Docker,"Adams, Gill and Valentine",1988-04-20,2024-05-06,7f81a53b-7708-48f1-9ddb-114f90a028aa,Approved
302,Emp_99,Network Security,Sims-Hendrix,2013-11-23,2024-05-05,4ea41050-4c02-4de7-bf6f-2808e06e07fe,Approved
303,Emp_296,Artificial Intelligence,"Flores, Turner and Clark",1998-10-29,2024-04-19,695f8d23-2f75-4301-a3bd-58db0cc6a6b7,Approved
304,Emp_372,Cryptography,Romero-Johnson,2005-10-22,2024-04-16,0b712c3e-7daa-4fbd-89c2-9c64b251304c,Approved
305,Emp_286,Accessibility,Schmidt-Lewis,1981-08-04,2024-04-16,41030903-511d-4282-ba21-c5715e9ea88d,Approved
306,Emp_120,Agile Product Management,"Brown, Evans and Jacobs",1971-04-30,2024-04-15,4be89663-72fc-415f-bd68-5f4048e8a54f,Approved
307,Emp_400,Accessibility,"Graves, Perry and Carlson",2012-11-29,2024-05-03,235c9be2-94c8-4ea6-af5c-1ced315e1328,Approved
308,Emp_317,GraphQL,Perez Ltd,1989-07-17,2024-04-29,1dc7ad20-a446-4fbe-ba6e-a63f70b12503,Approved
309,Emp_429,CI/CD,Campbell-Mason,2022-01-06,2024-04-21,bde79baf-66b6-4cf7-a410-db98766d4c42,Approved
310,Emp_134,Accessibility,Pace-Cochran,2007-04-23,2024-04-20,a8fc14bf-7e45-44a7-9ebc-760bc3e6ea4e,Approved
311,Emp_456,C#,Gomez-Gonzalez,2012-05-19,2024-04-15,c842bc9c-b8c2-4c01-9193-bd29e0856427,Approved
312,Emp_102,User Stories,Galloway LLC,1983-05-08,2024-05-06,e062e1af-a830-4f20-b859-0f357db12703,Approved
313,Emp_396,Data Visualization,Thompson-Castro,1991-09-07,2024-04-25,7169bfae-31fb-4b2c-91c8-c33250c59acc,Approved
314,Emp_12,Network Security,"Terry, Henry and Lopez",2019-07-02,2024-04-23,a26fce71-578a-4734-9b64-264a6c379037,Rejected
315,Emp_274,Business Analysis,"Hale, Knapp and Rose",1977-07-01,2024-05-04,808f95d7-7ece-4cf6-b4ac-7cfe3646f8fe,Approved
316,Emp_475,Continuous Deployment,Bradley Inc,2022-10-29,2024-04-28,241ce3a5-b437-4f40-906e-44e0f7281d5b,Approved
317,Emp_166,GraphQL,"Gomez, Thomas and Smith",2023-09-11,2024-04-29,8555caee-4d0a-49cb-bfd3-05944fd8613b,Approved
318,Emp_200,Swift,Benson LLC,2024-01-10,2024-04-20,a7a090e5-dd6b-4b54-a904-d4806fe86a5a,Approved
319,Emp_226,Agile Product Management,Adams Inc,2012-02-21,2024-04-18,bbe44e1f-c090-400f-876e-7335ae43a17c,Approved
320,Emp_450,Azure,"Perkins, Mitchell and Nielsen",1999-06-07,2024-04-25,bcbe6011-d487-4941-aeb4-0895f3effde6,Approved
321,Emp_312,Angular,Alvarez-Harrison,1981-05-06,2024-04-27,dabddaf7-efd7-4de3-9cb6-aa2a64aa1317,Approved
322,Emp_316,Requirements Analysis,Riley Ltd,2011-08-03,2024-04-11,36c14335-0155-4d38-94c0-ed71d02ce01e,Approved
323,Emp_354,Accessibility,"Anderson, Smith and Goodwin",2007-10-08,2024-04-13,eb751a81-3dbc-471f-8f30-4b543191ccaf,Approved
324,Emp_275,Node.js,White-Herrera,1975-01-04,2024-05-06,7963e5d5-0d23-4911-9857-27d8e7b1aa68,Approved
325,Emp_81,Vue.js,Williams Inc,2010-11-26,2024-04-15,fbe746b5-5449-4095-8c77-56e788ae704c,Approved
326,Emp_111,Containerization,Galloway Ltd,1981-06-16,2024-04-16,d8029316-f9d6-4a69-a350-f29115ba28eb,Approved
327,Emp_21,UI/UX Design,Ryan-Black,1990-01-05,2024-04-12,06c9d9c2-869c-4708-b6bf-3672080531a0,Rejected
328,Emp_393,Kubernetes,"Zhang, White and Holland",2012-03-19,2024-04-08,9d42c67b-dd66-4459-a25f-8da7c2d90d0b,Approved
329,Emp_223,Machine Learning,Strickland-Townsend,1986-01-12,2024-04-17,ef409c0e-0446-43c4-8080-f77cf31bcb20,Approved
330,Emp_350,Business Analysis,"Hernandez, Baxter and Clark",1970-06-02,2024-04-08,7d043276-adcf-47b5-94ba-f33569a5e473,Approved
331,Emp_37,HTML,Mercado-Foster,2016-02-27,2024-04-12,599b9777-9a79-4707-8311-26aeb2e990ee,Approved
332,Emp_464,HTML,Sweeney Group,1988-01-30,2024-04-26,b3aa1b61-24a0-40b9-88c1-37896ee5ce8f,Approved
333,Emp_320,Information Security,Kidd-Boyle,1984-03-14,2024-05-05,c098faad-2f89-448a-9c24-bae9ccf864bc,Approved
334,Emp_287,Java,Estrada PLC,1989-05-20,2024-04-12,ee1a162d-b6f5-44a9-b508-9486fd728772,Approved
335,Emp_156,Microservices,"Holland, Patton and Gray",2015-11-13,2024-04-23,8b19a1f2-85c5-4120-92b7-0aab5d5a5ee2,Approved
336,Emp_373,Cybersecurity,Sullivan-Allison,1992-02-07,2024-04-08,ff5f5a4d-775b-4379-a968-844b9e155074,Approved
337,Emp_369,Business Analysis,Parker Ltd,2021-01-19,2024-05-01,7e43820a-fe33-455f-ac90-000514c2262a,Approved
338,Emp_114,Accessibility,Vazquez-Camacho,2020-07-26,2024-04-19,e603d85f-882b-4b16-a7fb-90491e0df382,Approved
339,Emp_337,MongoDB,Warner PLC,2013-08-13,2024-04-20,39b59f3f-6afd-49c3-bd75-a3484ef7bdf0,Approved
340,Emp_76,Leadership,Brown-Alexander,1987-10-09,2024-04-29,f6ccb373-7b81-458a-a1f4-59c22e393ef5,Approved
341,Emp_407,User Research,Jackson-Bradshaw,2005-05-17,2024-04-22,b45f8048-ab63-484b-934e-b8736dc521ff,Approved
342,Emp_28,Docker,"Lucas, Edwards and Gonzalez",1995-08-04,2024-05-01,33b88730-5a2d-4609-b769-52ef633475df,Pending
343,Emp_62,Swift,"Tucker, Chang and Burton",2004-03-04,2024-04-25,9081e075-9d37-436e-8be1-eb2355b0612f,Approved
344,Emp_45,Containerization,Greene-Walsh,2023-11-20,2024-05-04,1c207341-28f5-44d5-9c09-6243f501a510,Approved
345,Emp_463,Problem Solving,"Grant, Thompson and Lopez",2006-11-03,2024-04-14,cc5e7bd0-b311-49e4-9e07-ed56c281821f,Approved
346,Emp_37,Data Science,Obrien-Bryant,2016-04-05,2024-05-03,aac68b2d-7652-4541-a63c-7036da33408d,Pending
347,Emp_86,User Stories,Gutierrez Inc,1982-01-25,2024-05-01,72156b76-3f00-465c-aab3-b929a1f5e1c1,Approved
348,Emp_374,React,"Williams, Williams and Parker",1998-09-23,2024-04-15,f3f07354-6313-4fca-a61a-8ff4d7a78734,Approved
349,Emp_299,Responsive Design,Randall-Petty,1970-01-12,2024-04-11,4ee087a3-e99a-41b7-a226-c24551f20513,Approved
350,Emp_493,JavaScript,Bradford-Brown,2012-02-15,2024-04-17,151d8ae2-9505-4fdb-8a8a-9455086f628a,Approved
351,Emp_73,C#,Gibson-Kelly,2001-09-25,2024-04-27,30c761f6-8698-4cb3-be43-5462941d31b2,Approved
352,Emp_377,Behavior-Driven Development,Reeves-Fletcher,1991-09-23,2024-04-16,54c0cc62-cbdf-4d9f-8b32-27a4ae5b1342,Approved
353,Emp_44,NoSQL,Beard-Chan,1973-06-10,2024-04-21,a9759d02-23a9-4fdd-9d52-c6a4f5f2d4b8,Approved
354,Emp_81,Cybersecurity,"Brown, Nguyen and Henson",1999-12-03,2024-04-22,7ffe35dc-7b82-46ae-9e7f-3285afdc138e,Approved
355,Emp_54,Artificial Intelligence,Hansen Group,1985-12-15,2024-05-02,4ef7efc4-789d-4623-bba4-53269afcf855,Approved
356,Emp_189,Cryptography,Ryan and Sons,1972-08-05,2024-04-28,79552ed8-2850-410e-90d8-45b6b2f170e8,Approved
357,Emp_271,Swift,Frazier-Obrien,1972-07-01,2024-04-29,c86f54e1-e50f-4da3-8709-561382aabd92,Approved
358,Emp_12,JavaScript,Williams Group,1979-07-24,2024-04-29,8326604e-9b82-47ef-adec-c363ac6b07db,Rejected
359,Emp_25,CI/CD,Reed-Holloway,1989-04-07,2024-05-06,0060cb3b-3375-48c3-856f-1f5a5bd16987,Pending
360,Emp_318,DevOps,Wolfe-Riley,2018-05-11,2024-04-13,372b6f9e-8f0a-4028-9b3d-e8eed5dd71ee,Approved
361,Emp_310,Penetration Testing,Ferguson-Bishop,1973-08-24,2024-04-29,efa4ac28-4f76-4b3d-adba-86891b45a326,Approved
362,Emp_406,Network Security,"Davis, Ballard and Lee",1995-08-12,2024-04-26,8f68c401-37a8-42d5-a5f4-8670046c01b5,Approved
363,Emp_259,Data Visualization,"Adams, Cunningham and Anderson",2013-11-18,2024-04-20,af169c52-3d06-4036-8e33-5017a9d5c873,Approved
364,Emp_163,Cybersecurity,"Simmons, Leonard and Martin",2001-06-07,2024-04-28,fbcf636e-9aef-40ca-8f01-744ace8554f1,Approved
365,Emp_86,Information Security,Werner PLC,1993-11-01,2024-04-13,f07c1c58-adfd-4f9f-88bf-4bdfed624cbf,Approved
366,Emp_269,MongoDB,"Smith, Spencer and Espinoza",1976-06-15,2024-04-25,487af8dc-9c76-48d1-b1d8-d16737a26a11,Approved
367,Emp_127,Documentation,"Martinez, Pruitt and Gibson",2003-06-05,2024-04-14,9d3ead2a-6c4a-47a9-8980-0481d4433923,Approved
368,Emp_70,MongoDB,Lewis Group,1997-08-21,2024-04-18,ccbd4b7d-dd7c-45b6-826d-7231fce50aa5,Approved
369,Emp_69,Ruby,"Lambert, Montes and Hudson",1983-08-15,2024-04-08,9d87ae08-4ce3-49eb-87ff-235c500abc50,Approved
370,Emp_438,Python,Cox Ltd,1999-08-18,2024-04-10,7640640b-7b91-4d6c-a8a6-2794be7ed0fe,Approved
371,Emp_198,Troubleshooting,"Eaton, Lawrence and Allen",1988-03-19,2024-04-12,4f999c89-d112-4350-b02f-836c0dd78368,Approved
372,Emp_436,Swift,Lee-Clayton,2012-07-27,2024-04-09,474fb586-60cf-463f-a644-c861816f3be5,Approved
373,Emp_307,MySQL,Fox-Brooks,2022-11-07,2024-04-13,5f95377e-a58f-47cf-b85a-ed60e03dd843,Approved
374,Emp_160,Troubleshooting,"Rodriguez, Day and Johnson",2008-03-15,2024-04-25,1db1d61d-8459-4a88-8f76-ca08d7b892da,Approved
375,Emp_94,Scrum,Thomas-Martinez,2018-12-14,2024-04-25,32c24d4b-44b7-4985-85de-b7bff44757ea,Approved
376,Emp_109,CI/CD,Jones and Sons,2011-04-09,2024-04-27,5a65ab20-767d-4346-a12d-9e4311f4801d,Approved
377,Emp_205,Artificial Intelligence,Gonzalez Group,1986-07-11,2024-04-10,04f70ace-4f62-40a2-90c5-8aed76202d86,Approved
378,Emp_113,Problem Solving,"Hunt, Brown and Lee",2004-06-09,2024-04-09,a5c9cbe2-ca6f-4de2-aae9-827c98bbe2ff,Approved
379,Emp_308,Requirements Analysis,Sherman PLC,2002-03-03,2024-04-10,b29e2fe1-c258-4cd7-8cca-f1732661a015,Approved
380,Emp_99,Collaboration,Kline-Nelson,1993-06-28,2024-04-25,4bbaa502-1097-4047-98be-a766bdd8fd5f,Approved
381,Emp_452,Django,Bolton and Sons,2007-12-14,2024-04-18,2760e1ef-176b-4f9f-b32b-c5e525120243,Approved
382,Emp_431,Data Visualization,Lee-Williams,1999-09-14,2024-04-29,c95e9b17-d29d-4d97-a4ec-e5359b9adf4c,Approved
383,Emp_407,NoSQL,English-Decker,1973-12-16,2024-04-22,13a572e5-5819-41c3-9e93-5e98af2af0aa,Approved
384,Emp_412,Information Security,Fry and Sons,1982-11-19,2024-04-28,3a2dd537-3a72-4d0a-9e5f-4f0e19c18b75,Approved
385,Emp_216,Flask,"Walker, Gonzalez and King",2005-09-11,2024-04-26,17625de7-3176-48be-a497-7ce27534e2ce,Approved
386,Emp_486,Containerization,Stokes PLC,2024-01-06,2024-04-18,0c1a0b50-7691-4e42-8a79-6a54b843ebfc,Approved
387,Emp_117,SQL,"Dickson, Tran and Frank",2009-08-13,2024-04-14,dcca3e8a-233d-42d0-9aa6-20bfacf293a4,Approved
388,Emp_30,SQL,"Castaneda, Ramirez and Weaver",1994-06-18,2024-04-29,7f788e27-b487-470e-ac9c-77f759ef79c8,Pending
389,Emp_272,CI/CD,"Heath, Barnes and Christian",2023-12-23,2024-04-11,a39b8dc1-f80a-430f-aad5-ef9f14f09750,Approved
390,Emp_480,NoSQL,Baird and Sons,2010-02-10,2024-05-06,a0161bbc-0443-467f-a2d1-09470b3470b6,Approved
391,Emp_352,Microservices,Morgan and Sons,1983-04-16,2024-04-16,8ba40b49-91a6-4d47-884e-6524884293a9,Approved
392,Emp_232,User Stories,"Diaz, Schroeder and Smith",2006-04-27,2024-04-13,2429f139-8089-4dfe-ae61-a24bafdc7ad4,Approved
393,Emp_53,Continuous Deployment,Hoffman Group,2005-07-22,2024-04-16,cf943f0e-ea1a-4dbc-9625-70129c4e1e64,Approved
394,Emp_281,RESTful API,Wolf LLC,1995-12-31,2024-05-02,b7395f59-32d6-46e1-b204-033daefb8944,Approved
395,Emp_362,Behavior-Driven Development,Adams-Rios,1980-12-31,2024-04-28,49b307d1-7bfe-4b00-befe-5ee290b41284,Approved
396,Emp_41,CSS,"Logan, Rios and Pennington",2004-04-27,2024-05-01,b1f1d68a-6619-483e-8558-461473c46841,Approved
397,Emp_223,Agile Product Management,"Ortiz, Baker and Goodman",2000-03-13,2024-04-21,4923800a-e592-45a9-8ae0-3105d3f97b38,Approved
